table,order,himpl,blen,timens
64-64,20,l,0,1441057
64-64,20,l,0,1399364
64-64,20,l,0,1895151
64-64,20,l,0,2138679
64-64,20,l,0,1646314
64-64,20,l,0,1716083
64-64,20,l,0,1723067
64-64,20,l,0,1357810
64-64,20,l,0,1519766
64-64,20,l,0,1866516
64-64,20,l,0,2180583
64-64,20,l,0,1411376
64-64,20,l,0,1330851
64-64,20,l,0,1335042
64-64,20,l,0,1531988
64-64,20,l,0,1867215
64-64,20,l,0,1445597
64-64,20,l,0,1295443
64-64,20,l,0,1403833
64-64,20,l,0,1371428
64-64,20,l,0,1879228
64-64,20,l,0,1973580
64-64,20,l,0,1952069
64-64,20,l,0,1288739
64-64,20,l,0,1414658
64-64,20,l,0,1356063
64-64,20,l,0,1887189
64-64,20,l,0,1569631
64-64,20,l,0,1402297
64-64,20,l,0,1563416
64-64,20,l,0,1386862
64-64,20,l,0,1371288
64-64,20,l,0,1923575
64-64,20,l,0,1905208
64-64,20,l,0,2199229
64-64,20,l,0,1375409
64-64,20,l,0,1352641
64-64,20,l,0,1353130
64-64,20,l,0,1540857
64-64,20,l,0,1874758
64-64,20,l,0,1337417
64-64,20,l,0,1431001
64-64,20,l,0,1563625
64-64,20,l,0,1359136
64-64,20,l,0,1940686
64-64,20,l,0,1906954
64-64,20,l,0,1377434
64-64,20,l,0,1257311
64-64,20,l,0,1424366
64-64,20,l,0,1403973
64-64,20,l,0,1890751
64-64,20,l,0,2048237
64-64,20,l,0,1326382
64-64,20,l,0,1249419
64-64,20,l,0,1472765
64-64,20,l,0,1390913
64-64,20,l,0,1921690
64-64,20,l,0,2079036
64-64,20,l,0,1646454
64-64,20,l,0,1265622
64-64,20,l,0,1427579
64-64,20,l,0,1390425
64-64,20,l,0,1591561
64-64,20,l,0,1252493
64-64,20,l,0,1317023
64-64,20,l,0,1330712
64-64,20,l,0,1677462
64-64,20,l,0,1915892
64-64,20,l,0,2018906
64-64,20,l,0,2167522
64-64,20,l,0,1506776
64-64,20,l,0,1267856
64-64,20,l,0,1428835
64-64,20,l,0,1401110
64-64,20,l,0,1921968
64-64,20,l,0,1264295
64-64,20,l,0,1315487
64-64,20,l,0,1386094
64-64,20,l,0,1484637
64-64,20,l,0,1495532
64-64,20,l,0,2171922
64-64,20,l,0,1478281
64-64,20,l,0,1312902
64-64,20,l,0,1340838
64-64,20,l,0,1523817
64-64,20,l,0,1887748
64-64,20,l,0,2286598
64-64,20,l,0,1442944
64-64,20,l,0,1298167
64-64,20,l,0,1323658
64-64,20,l,0,1499443
64-64,20,l,0,1846682
64-64,20,l,0,2065697
64-64,20,l,0,1592887
64-64,20,l,0,1320376
64-64,20,l,0,1334973
64-64,20,l,0,1498605
64-64,20,l,0,1871125
64-64,20,l,0,2029311
64-64,20,l,0,1626969
64-64,20,l,0,1301658
64-64,20,l,0,1314020
64-64,20,l,0,1508173
64-64,20,l,0,1851361
64-64,20,l,0,2022537
64-64,20,l,0,1635280
64-64,20,l,0,1321563
64-64,20,l,0,1316954
64-64,20,l,0,1487640
64-64,20,l,0,1863584
64-64,20,l,0,2014785
64-64,20,l,0,1662237
64-64,20,l,0,1301728
64-64,20,l,0,1323099
64-64,20,l,0,1506846
64-64,20,l,0,1874268
64-64,20,l,0,2000258
64-64,20,l,0,1715246
64-64,20,l,0,1304103
64-64,20,l,0,1305011
64-64,20,l,0,1483520
64-64,20,l,0,1855342
64-64,20,l,0,1968412
64-64,20,l,0,1738432
64-64,20,l,0,1321074
64-64,20,l,0,1298376
64-64,20,l,0,1470460
64-64,20,l,0,1510128
64-64,20,l,0,2124012
64-64,20,l,0,1534502
64-64,20,l,0,1302078
64-64,20,l,0,1315697
64-64,20,l,0,1498675
64-64,20,l,0,1855971
64-64,20,l,0,2004309
64-64,20,l,0,1645058
64-64,20,l,0,1319049
64-64,20,l,0,1310738
64-64,20,l,0,1488129
64-64,20,l,0,1860580
64-64,20,l,0,2020372
64-64,20,l,0,1664123
64-64,20,l,0,1306617
64-64,20,l,0,1325823
64-64,20,l,0,1502236
64-64,20,l,0,1859602
64-64,20,l,0,1982240
64-64,20,l,0,1418779
64-64,20,l,0,1306967
64-64,20,l,0,1321563
64-64,20,l,0,1498116
64-64,20,l,0,1869031
64-64,20,l,0,2057736
64-64,20,l,0,1599801
64-64,20,l,0,1315068
64-64,20,l,0,1331550
64-64,20,l,0,1500630
64-64,20,l,0,1866237
64-64,20,l,0,2031477
64-64,20,l,0,1621172
64-64,20,l,0,1305919
64-64,20,l,0,1330223
64-64,20,l,0,1506287
64-64,20,l,0,1916381
64-64,20,l,0,1980633
64-64,20,l,0,1702395
64-64,20,l,0,1319468
64-64,20,l,0,1308363
64-64,20,l,0,1477025
64-64,20,l,0,1893056
64-64,20,l,0,1964850
64-64,20,l,0,2078128
64-64,20,l,0,1491900
64-64,20,l,0,1278752
64-64,20,l,0,1417871
64-64,20,l,0,1409629
64-64,20,l,0,2230657
64-64,20,l,0,1694503
64-64,20,l,0,1453768
64-64,20,l,0,1269952
64-64,20,l,0,1608601
64-64,20,l,0,1409979
64-64,20,l,0,1670059
64-64,20,l,0,2228561
64-64,20,l,0,1468923
64-64,20,l,0,1255845
64-64,20,l,0,1419966
64-64,20,l,0,1405858
64-64,20,l,0,1631508
64-64,20,l,0,1630251
64-64,20,l,0,1291462
64-64,20,l,0,1311157
64-64,20,l,0,1478700
64-64,20,l,0,1869450
64-64,20,l,0,1960031
64-64,20,l,0,1687100
64-64,20,l,0,1306757
64-64,20,l,0,1309830
64-64,20,l,0,1465711
64-64,20,l,0,1851851
64-64,20,l,0,1989713
64-64,20,l,0,1637374
64-64,20,l,0,1290625
64-64,20,l,0,1312135
64-64,20,l,0,1485615
64-64,20,l,0,1858834
64-64,20,l,0,2013178
64-64,20,l,0,1622848
64-64,20,l,0,1379808
64-64,20,l,0,1311227
64-64,20,l,0,1461101
64-64,20,l,0,1861209
64-64,20,l,0,1968691
64-64,20,l,0,1640727
64-64,20,l,0,1293557
64-64,20,l,0,1327569
64-64,20,l,0,1470390
64-64,20,l,0,1844238
64-64,20,l,0,2005916
64-64,20,l,0,1624873
64-64,20,l,0,1454047
64-64,20,l,0,1303614
64-64,20,l,0,1710915
64-64,20,l,0,1657698
64-64,20,l,0,1747231
64-64,20,l,0,1315417
64-64,20,l,0,1639051
64-64,20,l,0,1554895
64-64,20,l,0,1475209
64-64,20,l,0,1858555
64-64,20,l,0,1942153
64-64,20,l,0,1788507
64-64,20,l,0,1302008
64-64,20,l,0,1305011
64-64,20,l,0,1462987
64-64,20,l,0,1850663
64-64,20,l,0,1933702
64-64,20,l,0,2174925
64-64,20,l,0,1542883
64-64,20,l,0,1321283
64-64,20,l,0,1431838
64-64,20,l,0,1414379
64-64,20,l,0,1917849
64-64,20,l,0,2118705
64-64,20,l,0,1646943
64-64,20,l,0,1242365
64-64,20,l,0,1403624
64-64,20,l,0,1389097
64-64,20,l,0,1642123
64-64,20,l,0,2169547
64-64,20,l,0,1529823
64-64,20,l,0,1257521
64-64,20,l,0,1430162
64-64,20,l,0,1406138
64-64,20,l,0,1915962
64-64,20,l,0,2208169
64-64,20,l,0,1589535
64-64,20,l,0,1254098
64-64,20,l,0,1403344
64-64,20,l,0,1406557
64-64,20,l,0,1877201
64-64,20,l,0,2044187
64-64,20,l,0,1652949
64-64,20,l,0,1266250
64-64,20,l,0,1489385
64-64,20,l,0,1384837
64-64,20,l,0,1884116
64-64,20,l,0,2021768
64-64,20,l,0,2042650
64-64,20,l,0,1316045
64-64,20,l,0,1367168
64-64,20,l,0,1351314
64-64,20,l,0,1822936
64-64,20,l,0,1525003
64-64,20,l,0,1308363
64-64,20,l,0,1260594
64-64,20,l,0,1628714
64-64,20,l,0,1393497
64-64,20,l,0,1918896
64-64,20,l,0,2090002
64-64,20,l,0,1632696
64-64,20,l,0,1269533
64-64,20,l,0,1420804
64-64,20,l,0,1389795
64-64,20,l,0,1861837
64-64,20,l,0,2042232
64-64,20,l,0,1648898
64-64,20,l,0,1248511
64-64,20,l,0,1401739
64-64,20,l,0,1402785
64-64,20,l,0,1884605
64-64,20,l,0,2048237
64-64,20,l,0,1650156
64-64,20,l,0,1267019
64-64,20,l,0,1402297
64-64,20,l,0,1386583
64-64,20,l,0,1862745
64-64,20,l,0,2064021
64-64,20,l,0,1635769
64-64,20,l,0,1253470
64-64,20,l,0,1420315
64-64,20,l,0,1402855
64-64,20,l,0,1861907
64-64,20,l,0,2045374
64-64,20,l,0,1649597
64-64,20,l,0,1253959
64-64,20,l,0,1400760
64-64,20,l,0,1386932
64-64,20,l,0,1895640
64-64,20,l,0,1579967
64-64,20,l,0,1399363
64-64,20,l,0,1282942
64-64,20,l,0,1458726
64-64,20,l,0,1622568
64-64,20,l,0,1929301
64-64,20,l,0,2161027
64-64,20,l,0,1570399
64-64,20,l,0,1251165
64-64,20,l,0,1413541
64-64,20,l,0,1400620
64-64,20,l,0,1920083
64-64,20,l,0,1404392
64-64,20,l,0,1294256
64-64,20,l,0,1305500
64-64,20,l,0,1472485
64-64,20,l,0,1894731
64-64,20,l,0,1904299
64-64,20,l,0,2234708
64-64,20,l,0,1415985
64-64,20,l,0,1356552
64-64,20,l,0,1412843
64-64,20,l,0,1418709
64-64,20,l,0,1929581
64-64,20,l,0,2153555
64-64,20,l,0,1311227
64-64,20,l,0,1283011
64-64,20,l,0,1419058
64-64,20,l,0,1409281
64-64,20,l,0,1955352
64-64,20,l,0,2167662
64-64,20,l,0,1525702
64-64,20,l,0,1253889
64-64,20,l,0,1434213
64-64,20,l,0,1403694
64-64,20,l,0,1914007
64-64,20,l,0,2145593
64-64,20,l,0,1611464
64-64,20,l,0,1251095
64-64,20,l,0,1404392
64-64,20,l,0,1563625
64-64,20,l,0,1964082
64-64,20,l,0,1974557
64-64,20,l,0,1712382
64-64,20,l,0,1270720
64-64,20,l,0,1393497
64-64,20,l,0,1379809
64-64,20,l,0,1868821
64-64,20,l,0,2015552
64-64,20,l,0,1652181
64-64,20,l,0,1251026
64-64,20,l,0,1400620
64-64,20,l,0,1401878
64-64,20,l,0,1867703
64-64,20,l,0,2036156
64-64,20,l,0,1653019
64-64,20,l,0,1421014
64-64,20,l,0,1379599
64-64,20,l,0,1372196
64-64,20,l,0,1897036
64-64,20,l,0,2029171
64-64,20,l,0,1305989
64-64,20,l,0,1255146
64-64,20,l,0,1418010
64-64,20,l,0,1395312
64-64,20,l,0,1867914
64-64,20,l,0,2032384
64-64,20,l,0,1659863
64-64,20,l,0,1249210
64-64,20,l,0,1401180
64-64,20,l,0,1387631
64-64,20,l,0,1893265
64-64,20,l,0,2023444
64-64,20,l,0,1643869
64-64,20,l,0,1275399
64-64,20,l,0,1595751
64-64,20,l,0,1369751
64-64,20,l,0,1914496
64-64,20,l,0,1942501
64-64,20,l,0,2401482
64-64,20,l,0,1644568
64-64,20,l,0,1516134
64-64,20,l,0,1308224
64-64,20,l,0,1466478
64-64,20,l,0,1900947
64-64,20,l,0,1950672
64-64,20,l,0,2099290
64-64,20,l,0,1436518
64-64,20,l,0,1829223
64-64,20,l,0,1415147
64-64,20,l,0,1377365
64-64,20,l,0,1511734
64-64,20,l,0,2118635
64-64,20,l,0,1610277
64-64,20,l,0,1249209
64-64,20,l,0,1423248
64-64,20,l,0,1628505
64-64,20,l,0,1856041
64-64,20,l,0,1514667
64-64,20,l,0,1564463
64-64,20,l,0,1696389
64-64,20,l,0,1400132
64-64,20,l,0,1401808
64-64,20,l,0,1953256
64-64,20,l,0,2007941
64-64,20,l,0,1717620
64-64,20,l,0,1268136
64-64,20,l,0,1394684
64-64,20,l,0,1385536
64-64,20,l,0,1864142
64-64,20,l,0,1609998
64-64,20,l,0,1639889
64-64,20,l,0,1396011
64-64,20,l,0,1409211
64-64,20,l,0,1606506
64-64,20,l,0,2100827
64-64,20,l,0,1770697
64-64,20,l,0,1770418
64-64,20,l,0,1259476
64-64,20,l,0,1382882
64-64,20,l,0,1373593
64-64,20,l,0,1763015
64-64,20,l,0,1812670
64-64,20,l,0,1639121
64-64,20,l,0,1398665
64-64,20,l,0,1639190
64-64,20,l,0,1414798
64-64,20,l,0,1613769
64-64,20,l,0,1594214
64-64,20,l,0,1513830
64-64,20,l,0,1271907
64-64,20,l,0,1432607
64-64,20,l,0,1493158
64-64,20,l,0,1950044
64-64,20,l,0,2173948
64-64,20,l,0,1562857
64-64,20,l,0,1294885
64-64,20,l,0,1431979
64-64,20,l,0,1398665
64-64,20,l,0,1899621
64-64,20,l,0,2135886
64-64,20,l,0,1417312
64-64,20,l,0,1254657
64-64,20,l,0,1410328
64-64,20,l,0,1414728
64-64,20,l,0,1926299
64-64,20,l,0,2127784
64-64,20,l,0,1649876
64-64,20,l,0,1249489
64-64,20,l,0,1407045
64-64,20,l,0,1389307
64-64,20,l,0,1963313
64-64,20,l,0,2038809
64-64,20,l,0,1650015
64-64,20,l,0,1249489
64-64,20,l,0,1415566
64-64,20,l,0,1392728
64-64,20,l,0,1616353
64-64,20,l,0,2125270
64-64,20,l,0,1610836
64-64,20,l,0,1397478
64-64,20,l,0,1503633
64-64,20,l,0,1386374
64-64,20,l,0,1658885
64-64,20,l,0,1452860
64-64,20,l,0,1320235
64-64,20,l,0,1291113
64-64,20,l,0,1473183
64-64,20,l,0,1858555
64-64,20,l,0,1928045
64-64,20,l,0,2170036
64-64,20,l,0,1630321
64-64,20,l,0,1255076
64-64,20,l,0,1409490
64-64,20,l,0,1410119
64-64,20,l,0,1944945
64-64,20,l,0,2035177
64-64,20,l,0,1658326
64-64,20,l,0,1260593
64-64,20,l,0,1404043
64-64,20,l,0,1395453
64-64,20,l,0,2090909
64-64,20,l,0,2016041
64-64,20,l,0,2192804
64-64,20,l,0,1389307
64-64,20,l,0,1349289
64-64,20,l,0,1339861
64-64,20,l,0,1501538
64-64,20,l,0,1885792
64-64,20,l,0,2177300
64-64,20,l,0,1439521
64-64,20,l,0,1325823
64-64,20,l,0,1355156
64-64,20,l,0,1516483
64-64,20,l,0,1886630
64-64,20,l,0,2151320
64-64,20,l,0,1527867
64-64,20,l,0,1579059
64-64,20,l,0,1364025
64-64,20,l,0,1490224
64-64,20,l,0,1878668
64-64,20,l,0,2009476
64-64,20,l,0,2082598
64-64,20,l,0,1401807
64-64,20,l,0,1272885
64-64,20,l,0,1430651
64-64,20,l,0,1468434
64-64,20,l,0,1957656
64-64,20,l,0,2151110
64-64,20,l,0,1562647
64-64,20,l,0,1262688
64-64,20,l,0,1416334
64-64,20,l,0,1401389
64-64,20,l,0,1939917
64-64,20,l,0,2145383
64-64,20,l,0,1643591
64-64,20,l,0,1251514
64-64,20,l,0,1426321
64-64,20,l,0,1407465
64-64,20,l,0,1938660
64-64,20,l,0,2053964
64-64,20,l,0,2215432
64-64,20,l,0,1439451
64-64,20,l,0,1333645
64-64,20,l,0,1356831
64-64,20,l,0,1640797
64-64,20,l,0,1592328
64-64,20,l,0,1853805
64-64,20,l,0,1278542
64-64,20,l,0,1364793
64-64,20,l,0,1366190
64-64,20,l,0,1913029
64-64,20,l,0,1881951
64-64,20,l,0,2171782
64-64,20,l,0,1450066
64-64,20,l,0,1336997
64-64,20,l,0,1341956
64-64,20,l,0,1502096
64-64,20,l,0,1874897
64-64,20,l,0,2146780
64-64,20,l,0,1532686
64-64,20,l,0,1661609
64-64,20,l,0,1319398
64-64,20,l,0,1485964
64-64,20,l,0,1856180
64-64,20,l,0,1976373
64-64,20,l,0,1735848
64-64,20,l,0,1304731
64-64,20,l,0,1302148
64-64,20,l,0,1463615
64-64,20,l,0,1905905
64-64,20,l,0,1932095
64-64,20,l,0,2207610
64-64,20,l,0,1472624
64-64,20,l,0,1260873
64-64,20,l,0,1426252
64-64,20,l,0,1410537
64-64,20,l,0,1754076
64-64,20,l,0,1854574
64-64,20,l,0,1336857
64-64,20,l,0,1287062
64-64,20,l,0,1463336
64-64,20,l,0,1420455
64-64,20,l,0,1981401
64-64,20,l,0,2072890
64-64,20,l,0,1394684
64-64,20,l,0,1371707
64-64,20,l,0,1423109
64-64,20,l,0,1418360
64-64,20,l,0,1972112
64-64,20,l,0,1396081
64-64,20,l,0,1298935
64-64,20,l,0,1308852
64-64,20,l,0,1491830
64-64,20,l,0,1862465
64-64,20,l,0,1962964
64-64,20,l,0,2184772
64-64,20,l,0,1627946
64-64,20,l,0,1264156
64-64,20,l,0,1434213
64-64,20,l,0,1425623
64-64,20,l,0,1955282
64-64,20,l,0,1312624
64-64,20,l,0,1290484
64-64,20,l,0,1328896
64-64,20,l,0,1480795
64-64,20,l,0,1861209
64-64,20,l,0,1985033
64-64,20,l,0,1700020
64-64,20,l,0,1303475
64-64,20,l,0,1313112
64-64,20,l,0,1478631
64-64,20,l,0,1857647
64-64,20,l,0,1984055
64-64,20,l,0,1692757
64-64,20,l,0,1332737
64-64,20,l,0,1307386
64-64,20,l,0,1460612
64-64,20,l,0,1862465
64-64,20,l,0,1963313
64-64,20,l,0,1737384
64-64,20,l,0,1295792
64-64,20,l,0,1397408
64-64,20,l,0,1467037
64-64,20,l,0,1854295
64-64,20,l,0,1644289
64-64,20,l,0,1751631
64-64,20,l,0,1500210
64-64,20,l,0,1363815
64-64,20,l,0,1454955
64-64,20,l,0,1722788
64-64,20,l,0,1958355
64-64,20,l,0,2256078
64-64,20,l,0,1409141
64-64,20,l,0,1263456
64-64,20,l,0,1605249
64-64,20,l,0,1394894
64-64,20,l,0,1934539
64-64,20,l,0,2099220
64-64,20,l,0,1628924
64-64,20,l,0,1258708
64-64,20,l,0,1420944
64-64,20,l,0,1424505
64-64,20,l,0,1860650
64-64,20,l,0,2040136
64-64,20,l,0,1292021
64-64,22,b,16,24688016
64-64,22,b,16,21684882
64-64,22,b,16,21749765
64-64,22,b,16,21604703
64-64,22,b,16,21584379
64-64,22,b,16,21587452
64-64,22,b,16,21589198
64-64,22,b,16,21684044
64-64,22,b,16,21572506
64-64,22,b,16,21748159
64-64,22,b,16,21630475
64-64,22,b,16,21795512
64-64,22,b,16,21584309
64-64,22,b,16,21750114
64-64,22,b,16,21681948
64-64,22,b,16,21732863
64-64,22,b,16,21650310
64-64,22,b,16,21853760
64-64,22,b,16,21647935
64-64,22,b,16,21799912
64-64,22,b,16,21726298
64-64,22,b,16,21594227
64-64,22,b,16,21576627
64-64,22,b,16,21699409
64-64,22,b,16,21593808
64-64,22,b,16,21653729
64-64,22,b,16,21585284
64-64,22,b,16,21679710
64-64,22,b,16,21668117
64-64,22,b,16,21680897
64-64,22,b,16,21587868
64-64,22,b,16,21690187
64-64,22,b,16,21594363
64-64,22,b,16,21581093
64-64,22,b,16,21664974
64-64,22,b,16,21684599
64-64,22,b,16,21583817
64-64,22,b,16,21578579
64-64,22,b,16,21578929
64-64,22,b,16,21681457
64-64,22,b,16,21579068
64-64,22,b,16,21582211
64-64,22,b,16,21718752
64-64,22,b,16,21699406
64-64,22,b,16,21573690
64-64,22,b,16,21572921
64-64,22,b,16,21584027
64-64,22,b,16,21721266
64-64,22,b,16,21742917
64-64,22,b,16,21662180
64-64,22,b,16,21593735
64-64,22,b,16,21703876
64-64,22,b,16,21579138
64-64,22,b,16,21739146
64-64,22,b,16,21587868
64-64,22,b,16,21595201
64-64,22,b,16,21584516
64-64,22,b,16,21841115
64-64,22,b,16,21695774
64-64,22,b,16,21780143
64-64,22,b,16,21707158
64-64,22,b,16,21592827
64-64,22,b,16,21581582
64-64,22,b,16,21789013
64-64,22,b,16,21688510
64-64,22,b,16,21649047
64-64,22,b,16,21584163
64-64,22,b,16,21736559
64-64,22,b,16,21676354
64-64,22,b,16,21582697
64-64,22,b,16,21585840
64-64,22,b,16,21592894
64-64,22,b,16,21694164
64-64,22,b,16,21588354
64-64,22,b,16,21584932
64-64,22,b,16,21728876
64-64,22,b,16,21661408
64-64,22,b,16,21579553
64-64,22,b,16,21590030
64-64,22,b,16,21596386
64-64,22,b,16,21697936
64-64,22,b,16,21669510
64-64,22,b,16,21596525
64-64,22,b,16,21582557
64-64,22,b,16,21731040
64-64,22,b,16,21761422
64-64,22,b,16,21596525
64-64,22,b,16,21579903
64-64,22,b,16,21686062
64-64,22,b,16,21772177
64-64,22,b,16,21683479
64-64,22,b,16,21653866
64-64,22,b,16,21724685
64-64,22,b,16,21595688
64-64,22,b,16,21713720
64-64,22,b,16,21732926
64-64,22,b,16,21809893
64-64,22,b,16,22051755
64-64,22,b,16,21703524
64-64,22,b,16,21703593
64-64,22,b,16,21684037
64-64,22,b,16,21720076
64-64,22,b,16,21782515
64-64,22,b,16,21732647
64-64,22,b,16,21927296
64-64,22,b,16,21750524
64-64,22,b,16,21594916
64-64,22,b,16,21722446
64-64,22,b,16,21735926
64-64,22,b,16,21589468
64-64,22,b,16,21589398
64-64,22,b,16,21569912
64-64,22,b,16,21574242
64-64,22,b,16,21600154
64-64,22,b,16,21576687
64-64,22,b,16,21584579
64-64,22,b,16,21753527
64-64,22,b,16,21725101
64-64,22,b,16,21654421
64-64,22,b,16,21582205
64-64,22,b,16,21748638
64-64,22,b,16,21783070
64-64,22,b,16,21573684
64-64,22,b,16,21565233
64-64,22,b,16,21578433
64-64,22,b,16,21767983
64-64,22,b,16,21581645
64-64,22,b,16,21575499
64-64,22,b,16,21593169
64-64,22,b,16,21776574
64-64,22,b,16,21652256
64-64,22,b,16,21596731
64-64,22,b,16,21579900
64-64,22,b,16,21711342
64-64,22,b,16,21641710
64-64,22,b,16,21591074
64-64,22,b,16,21692904
64-64,22,b,16,21837546
64-64,22,b,16,21593310
64-64,22,b,16,21770638
64-64,22,b,16,21759044
64-64,22,b,16,21694091
64-64,22,b,16,21676701
64-64,22,b,16,21698701
64-64,22,b,16,21593866
64-64,22,b,16,21734666
64-64,22,b,16,21583388
64-64,22,b,16,21707358
64-64,22,b,16,21592747
64-64,22,b,16,21793752
64-64,22,b,16,21586252
64-64,22,b,16,21696462
64-64,22,b,16,21595751
64-64,22,b,16,21712526
64-64,22,b,16,21572912
64-64,22,b,16,21706800
64-64,22,b,16,21668037
64-64,22,b,16,21717555
64-64,22,b,16,21574589
64-64,22,b,16,21776780
64-64,22,b,16,21570886
64-64,22,b,16,21708475
64-64,22,b,16,21587300
64-64,22,b,16,21808139
64-64,22,b,16,21645618
64-64,22,b,16,21619287
64-64,22,b,16,21594354
64-64,22,b,16,21670202
64-64,22,b,16,21723143
64-64,22,b,16,21541065
64-64,22,b,16,21711059
64-64,22,b,16,21520531
64-64,22,b,16,21527515
64-64,22,b,16,21540715
64-64,22,b,16,21800737
64-64,22,b,16,21543230
64-64,22,b,16,21655465
64-64,22,b,16,21571795
64-64,22,b,16,21593166
64-64,22,b,16,21577103
64-64,22,b,16,21471571
64-64,22,b,16,21578569
64-64,22,b,16,21619427
64-64,22,b,16,21574449
64-64,22,b,16,21552376
64-64,22,b,16,21490915
64-64,22,b,16,21674879
64-64,22,b,16,21530864
64-64,22,b,16,21580662
64-64,22,b,16,21467727
64-64,22,b,16,21593652
64-64,22,b,16,21485397
64-64,22,b,16,21490426
64-64,22,b,16,21495803
64-64,22,b,16,21671316
64-64,22,b,16,21483302
64-64,22,b,16,21501321
64-64,22,b,16,21571582
64-64,22,b,16,21598192
64-64,22,b,16,21499436
64-64,22,b,16,21570115
64-64,22,b,16,21574445
64-64,22,b,16,21668103
64-64,22,b,16,21474222
64-64,22,b,16,21483301
64-64,22,b,16,21538268
64-64,22,b,16,21603989
64-64,22,b,16,21474222
64-64,22,b,16,21655322
64-64,22,b,16,21492311
64-64,22,b,16,21563899
64-64,22,b,16,21553772
64-64,22,b,16,21483022
64-64,22,b,16,21481486
64-64,22,b,16,21581011
64-64,22,b,16,21550629
64-64,22,b,16,21676344
64-64,22,b,16,21596097
64-64,22,b,16,21539524
64-64,22,b,16,21633043
64-64,22,b,16,21572001
64-64,22,b,16,21472755
64-64,22,b,16,21580033
64-64,22,b,16,21533518
64-64,22,b,16,21605593
64-64,22,b,16,21476524
64-64,22,b,16,21476105
64-64,22,b,16,21612157
64-64,22,b,16,21556353
64-64,22,b,16,21534563
64-64,22,b,16,21472962
64-64,22,b,16,21641141
64-64,22,b,16,21608594
64-64,22,b,16,21479038
64-64,22,b,16,21478689
64-64,22,b,16,21572068
64-64,22,b,16,21667751
64-64,22,b,16,21470866
64-64,22,b,16,21702742
64-64,22,b,16,21671243
64-64,22,b,16,21493984
64-64,22,b,16,21589248
64-64,22,b,16,21543362
64-64,22,b,16,21541477
64-64,22,b,16,21603217
64-64,22,b,16,21473731
64-64,22,b,16,21574931
64-64,22,b,16,21546296
64-64,22,b,16,21605313
64-64,22,b,16,21481134
64-64,22,b,16,21469819
64-64,22,b,16,21666215
64-64,22,b,16,21691078
64-64,22,b,16,21473591
64-64,22,b,16,21465488
64-64,22,b,16,21564105
64-64,22,b,16,21621376
64-64,22,b,16,21519756
64-64,22,b,16,21480295
64-64,22,b,16,21559496
64-64,22,b,16,21601122
64-64,22,b,16,21485254
64-64,22,b,16,21640373
64-64,22,b,16,21484695
64-64,22,b,16,21589735
64-64,22,b,16,21479804
64-64,22,b,16,21477848
64-64,22,b,16,21597347
64-64,22,b,16,21654198
64-64,22,b,16,21480851
64-64,22,b,16,21595531
64-64,22,b,16,21583518
64-64,22,b,16,21585754
64-64,22,b,16,21475473
64-64,22,b,16,21556350
64-64,22,b,16,21492235
64-64,22,b,16,21564591
64-64,22,b,16,21478895
64-64,22,b,16,21538610
64-64,22,b,16,21574160
64-64,22,b,16,21558306
64-64,22,b,16,21536166
64-64,22,b,16,21490908
64-64,22,b,16,21537911
64-64,22,b,16,21564382
64-64,22,b,16,21497054
64-64,22,b,16,21494680
64-64,22,b,16,21505715
64-64,22,b,16,21614458
64-64,22,b,16,21492445
64-64,22,b,16,21490210
64-64,22,b,16,21496775
64-64,22,b,16,21639741
64-64,22,b,16,21646516
64-64,22,b,16,21581842
64-64,22,b,16,21491467
64-64,22,b,16,21676059
64-64,22,b,16,21579538
64-64,22,b,16,21510185
64-64,22,b,16,21501384
64-64,22,b,16,21506203
64-64,22,b,16,21507670
64-64,22,b,16,21647983
64-64,22,b,16,21565150
64-64,22,b,16,21583027
64-64,22,b,16,21604677
64-64,22,b,16,21596087
64-64,22,b,16,21587566
64-64,22,b,16,21500403
64-64,22,b,16,21580162
64-64,22,b,16,21587427
64-64,22,b,16,21571712
64-64,22,b,16,21494397
64-64,22,b,16,21651192
64-64,22,b,16,21516537
64-64,22,b,16,21506409
64-64,22,b,16,21499216
64-64,22,b,16,21583166
64-64,22,b,16,21508575
64-64,22,b,16,21549991
64-64,22,b,16,21557255
64-64,22,b,16,21644557
64-64,22,b,16,21502708
64-64,22,b,16,21602303
64-64,22,b,16,21498727
64-64,22,b,16,21578697
64-64,22,b,16,21518423
64-64,22,b,16,21577579
64-64,22,b,16,21575553
64-64,22,b,16,21630449
64-64,22,b,16,21715446
64-64,22,b,16,21541191
64-64,22,b,16,21501312
64-64,22,b,16,21633312
64-64,22,b,16,21608449
64-64,22,b,16,21503895
64-64,22,b,16,21608449
64-64,22,b,16,21632824
64-64,22,b,16,21494187
64-64,22,b,16,21576462
64-64,22,b,16,21493000
64-64,22,b,16,21633592
64-64,22,b,16,21639109
64-64,22,b,16,21499915
64-64,22,b,16,21576249
64-64,22,b,16,21506616
64-64,22,b,16,21501657
64-64,22,b,16,21580788
64-64,22,b,16,21682618
64-64,22,b,16,21512134
64-64,22,b,16,21599925
64-64,22,b,16,21496140
64-64,22,b,16,21500470
64-64,22,b,16,21503403
64-64,22,b,16,21618293
64-64,22,b,16,21507175
64-64,22,b,16,21507175
64-64,22,b,16,21511505
64-64,22,b,16,21590216
64-64,22,b,16,21494604
64-64,22,b,16,21510876
64-64,22,b,16,21631842
64-64,22,b,16,21560673
64-64,22,b,16,21582674
